language	compound	folder	nc sim	avg img sim	img sim matrix	lit ct sim	idm ct sim	cp sim
Chinese	画蛇添足	画蛇添足	{'35987474946.png': 0.26688406, '49602188584.png': 0.17436332, '48411095324.png': 0.17043726, '37916624504.png': 0.15812019, '34644445128.png': 0.14527866}	{'49602188584.png': 0.62362134, '48411095324.png': 0.6031393, '37916624504.png': 0.59213036, '34644445128.png': 0.5836589, '35987474946.png': 0.5432585}	{'48411095324.png': {'49602188584.png': 0.6192094087600708, '37916624504.png': 0.5423952341079712, '34644445128.png': 0.5834710597991943, '35987474946.png': 0.6674813628196716}, '49602188584.png': {'48411095324.png': 0.6192094087600708, '37916624504.png': 0.7218753695487976, '34644445128.png': 0.6283941864967346, '35987474946.png': 0.5250064134597778}, '37916624504.png': {'48411095324.png': 0.5423952341079712, '49602188584.png': 0.7218753695487976, '34644445128.png': 0.6232374906539917, '35987474946.png': 0.4810134172439575}, '34644445128.png': {'48411095324.png': 0.5834710597991943, '49602188584.png': 0.6283941864967346, '37916624504.png': 0.6232374906539917, '35987474946.png': 0.4995328485965729}, '35987474946.png': {'48411095324.png': 0.6674813628196716, '49602188584.png': 0.5250064134597778, '37916624504.png': 0.4810134172439575, '34644445128.png': 0.4995328485965729}}	[]	[{'35987474946.png': 0.27959999442100525, '49602188584.png': 0.15449999272823334, '48411095324.png': 0.13510000705718994, '37916624504.png': 0.13050000369548798, '34644445128.png': 0.1031000018119812}, {'35987474946.png': 0.24660000205039978, '49602188584.png': 0.10790000110864639, '48411095324.png': 0.10580000281333923, '37916624504.png': 0.0835999995470047, '34644445128.png': 0.06080000102519989}, {'49602188584.png': 0.16660000383853912, '35987474946.png': 0.1599999964237213, '37916624504.png': 0.15240000188350677, '34644445128.png': 0.12520000338554382, '48411095324.png': 0.1111999973654747}, {'35987474946.png': 0.20280000567436218, '37916624504.png': 0.18230000138282776, '49602188584.png': 0.17589999735355377, '34644445128.png': 0.1738000065088272, '48411095324.png': 0.17319999635219574}]	{'35987474946.png': [0.19676895, 0.29771072, 0.21046968, 0.22255406], '48411095324.png': [0.18579072, 0.15236363, 0.19775417, 0.16260993], '49602188584.png': [0.18205985, 0.17195438, 0.21287021, 0.2059006], '37916624504.png': [0.17553952, 0.15193644, 0.20442116, 0.17839307], '34644445128.png': [0.16414323, 0.13355404, 0.18865167, 0.14221194]}
Chinese	谋生之道	谋生之道	{'63783635329.png': 0.21497563, '74217904944.png': 0.19385418, '16821056139.png': 0.17299712, '51989636373.png': 0.16568306, '49289377128.png': 0.14965889}	{'74217904944.png': 0.651291, '63783635329.png': 0.63708097, '51989636373.png': 0.63198495, '49289377128.png': 0.57750815, '16821056139.png': 0.54387826}	{'74217904944.png': {'51989636373.png': 0.6385455131530762, '49289377128.png': 0.5789119601249695, '16821056139.png': 0.5468655228614807, '63783635329.png': 0.8408411741256714}, '51989636373.png': {'74217904944.png': 0.6385455131530762, '49289377128.png': 0.7254234552383423, '16821056139.png': 0.571696400642395, '63783635329.png': 0.5922743082046509}, '49289377128.png': {'74217904944.png': 0.5789119601249695, '51989636373.png': 0.7254234552383423, '16821056139.png': 0.47371992468833923, '63783635329.png': 0.5319772958755493}, '16821056139.png': {'74217904944.png': 0.5468655228614807, '51989636373.png': 0.571696400642395, '49289377128.png': 0.47371992468833923, '63783635329.png': 0.5832310914993286}, '63783635329.png': {'74217904944.png': 0.8408411741256714, '51989636373.png': 0.5922743082046509, '49289377128.png': 0.5319772958755493, '16821056139.png': 0.5832310914993286}}	[{'63783635329.png': 0.11620000004768372, '74217904944.png': 0.1062999963760376, '51989636373.png': 0.0908999964594841, '49289377128.png': 0.08649999648332596, '16821056139.png': 0.06880000233650208}]	[{'16821056139.png': 0.17389999330043793, '74217904944.png': 0.14509999752044678, '49289377128.png': 0.14030000567436218, '63783635329.png': 0.13650000095367432, '51989636373.png': 0.10740000009536743}, {'63783635329.png': 0.23160000145435333, '74217904944.png': 0.21629999577999115, '51989636373.png': 0.20880000293254852, '49289377128.png': 0.19629999995231628, '16821056139.png': 0.1818999946117401}]	{'63783635329.png': [0.20882997, 0.14997606, 0.22469346, 0.26876658], '51989636373.png': [0.19140361, 0.13599256, 0.19911274, 0.1600723], '74217904944.png': [0.18368977, 0.15204419, 0.21619743, 0.2400052], '16821056139.png': [0.18219197, 0.21204384, 0.20486878, 0.17540352], '49289377128.png': [0.17763951, 0.13478571, 0.19327979, 0.15926096]}
Chinese	千钧一发	千钧一发	{'79027994353.png': 0.22266048, '30652490999.png': 0.21842378, '38392588816.png': 0.20765015, '97499700396.png': 0.20550531, '12531541750.png': 0.18902092}	{'30652490999.png': 0.59907055, '79027994353.png': 0.58213264, '97499700396.png': 0.56318074, '12531541750.png': 0.55898184, '38392588816.png': 0.5448797}	{'30652490999.png': {'38392588816.png': 0.5773269534111023, '97499700396.png': 0.581821620464325, '79027994353.png': 0.664811372756958, '12531541750.png': 0.5723223686218262}, '38392588816.png': {'30652490999.png': 0.5773269534111023, '97499700396.png': 0.5644087791442871, '79027994353.png': 0.5435436367988586, '12531541750.png': 0.49423927068710327}, '97499700396.png': {'30652490999.png': 0.581821620464325, '38392588816.png': 0.5644087791442871, '79027994353.png': 0.5286512970924377, '12531541750.png': 0.5778412818908691}, '79027994353.png': {'30652490999.png': 0.664811372756958, '38392588816.png': 0.5435436367988586, '97499700396.png': 0.5286512970924377, '12531541750.png': 0.5915244221687317}, '12531541750.png': {'30652490999.png': 0.5723223686218262, '38392588816.png': 0.49423927068710327, '97499700396.png': 0.5778412818908691, '79027994353.png': 0.5915244221687317}}	[]	[{'79027994353.png': 0.17589999735355377, '30652490999.png': 0.1607999950647354, '38392588816.png': 0.1031000018119812, '97499700396.png': 0.09560000151395798, '12531541750.png': 0.06800000369548798}, {'30652490999.png': 0.19660000503063202, '79027994353.png': 0.1518000066280365, '97499700396.png': 0.14300000667572021, '38392588816.png': 0.12880000472068787, '12531541750.png': 0.1281999945640564}]	{'97499700396.png': [0.21309528, 0.15054508, 0.20227432, 0.25239545], '30652490999.png': [0.20568576, 0.17363334, 0.19871682, 0.19281602], '38392588816.png': [0.19319701, 0.15421048, 0.21239091, 0.1975392], '12531541750.png': [0.18831415, 0.1300728, 0.18326008, 0.17573753], '79027994353.png': [0.1771329, 0.12837139, 0.17473769, 0.18293789]}
Chinese	大局	大局	{'70067563286.png': 0.23787586, '63741811181.png': 0.21616518, '67990223652.png': 0.21406876, '35211076979.png': 0.15639947, '58619200128.png': 0.13891801}	{'70067563286.png': 0.6760287, '67990223652.png': 0.6659957, '58619200128.png': 0.646294, '63741811181.png': 0.6205958, '35211076979.png': 0.607253}	{'70067563286.png': {'58619200128.png': 0.7045046091079712, '67990223652.png': 0.7290017008781433, '63741811181.png': 0.6747652888298035, '35211076979.png': 0.5958431959152222}, '58619200128.png': {'70067563286.png': 0.7045046091079712, '67990223652.png': 0.7236814498901367, '63741811181.png': 0.5588587522506714, '35211076979.png': 0.5981311798095703}, '67990223652.png': {'70067563286.png': 0.7290017008781433, '58619200128.png': 0.7236814498901367, '63741811181.png': 0.6125106811523438, '35211076979.png': 0.5987890958786011}, '63741811181.png': {'70067563286.png': 0.6747652888298035, '58619200128.png': 0.5588587522506714, '67990223652.png': 0.6125106811523438, '35211076979.png': 0.6362486481666565}, '35211076979.png': {'70067563286.png': 0.5958431959152222, '58619200128.png': 0.5981311798095703, '67990223652.png': 0.5987890958786011, '63741811181.png': 0.6362486481666565}}	[]	[{'70067563286.png': 0.13830000162124634, '63741811181.png': 0.13459999859333038, '67990223652.png': 0.13109999895095825, '35211076979.png': 0.11630000174045563, '58619200128.png': 0.1062999963760376}, {'70067563286.png': 0.15790000557899475, '63741811181.png': 0.14380000531673431, '67990223652.png': 0.1388999968767166, '58619200128.png': 0.10249999910593033, '35211076979.png': 0.08900000154972076}]	{'35211076979.png': [0.1980187, 0.15029383], '70067563286.png': [0.19399425, 0.21758553], '67990223652.png': [0.19243747, 0.19659944], '63741811181.png': [0.18167943, 0.18499249], '58619200128.png': [0.18108982, 0.17720598]}
Chinese	大人物	大人物-3	{'36332428851.png': 0.26988637, '12090164536.png': 0.26278293, '36838940105.png': 0.24072868, '65558102268.png': 0.22780862, '23135864284.png': 0.21856818}	{'23135864284.png': 0.591407, '65558102268.png': 0.59093463, '36332428851.png': 0.571242, '36838940105.png': 0.54402196, '12090164536.png': 0.52742493}	{'23135864284.png': {'65558102268.png': 0.6227995157241821, '12090164536.png': 0.5758314728736877, '36838940105.png': 0.5674701929092407, '36332428851.png': 0.5995267629623413}, '65558102268.png': {'23135864284.png': 0.6227995157241821, '12090164536.png': 0.5531775951385498, '36838940105.png': 0.5896337032318115, '36332428851.png': 0.5981276035308838}, '12090164536.png': {'23135864284.png': 0.5758314728736877, '65558102268.png': 0.5531775951385498, '36838940105.png': 0.4561805725097656, '36332428851.png': 0.5245102047920227}, '36838940105.png': {'23135864284.png': 0.5674701929092407, '65558102268.png': 0.5896337032318115, '12090164536.png': 0.4561805725097656, '36332428851.png': 0.562803328037262}, '36332428851.png': {'23135864284.png': 0.5995267629623413, '65558102268.png': 0.5981276035308838, '12090164536.png': 0.5245102047920227, '36838940105.png': 0.562803328037262}}	[]	[]	{'36332428851.png': [0.20578516, 0.2197887, 0.20934251], '12090164536.png': [0.19667253, 0.2088548, 0.1873454], '36838940105.png': [0.18021816, 0.18578166, 0.18383797], '65558102268.png': [0.17273612, 0.2098143, 0.20616633], '23135864284.png': [0.16940986, 0.19456805, 0.18819585]}
Chinese	天灾	天灾	{'53328317921.png': 0.2621181, '28486473573.png': 0.25325274, '13836576209.png': 0.17760415, '21370946736.png': 0.175083, '24351206549.png': 0.17495055}	{'53328317921.png': 0.6795759, '13836576209.png': 0.67689157, '21370946736.png': 0.6342163, '28486473573.png': 0.6328788, '24351206549.png': 0.6255041}	{'28486473573.png': {'24351206549.png': 0.5425023436546326, '13836576209.png': 0.6621402502059937, '53328317921.png': 0.76722252368927, '21370946736.png': 0.5596499443054199}, '24351206549.png': {'28486473573.png': 0.5425023436546326, '13836576209.png': 0.676834225654602, '53328317921.png': 0.6357690095901489, '21370946736.png': 0.6469108462333679}, '13836576209.png': {'28486473573.png': 0.6621402502059937, '24351206549.png': 0.676834225654602, '53328317921.png': 0.6767998933792114, '21370946736.png': 0.6917920708656311}, '53328317921.png': {'28486473573.png': 0.76722252368927, '24351206549.png': 0.6357690095901489, '13836576209.png': 0.6767998933792114, '21370946736.png': 0.6385122537612915}, '21370946736.png': {'28486473573.png': 0.5596499443054199, '24351206549.png': 0.6469108462333679, '13836576209.png': 0.6917920708656311, '53328317921.png': 0.6385122537612915}}	[{'53328317921.png': 0.17880000174045563, '28486473573.png': 0.14980000257492065, '13836576209.png': 0.12639999389648438, '21370946736.png': 0.12129999697208405, '24351206549.png': 0.12060000002384186}, {'28486473573.png': 0.20739999413490295, '53328317921.png': 0.17669999599456787, '13836576209.png': 0.15469999611377716, '21370946736.png': 0.1444000005722046, '24351206549.png': 0.13089999556541443}]	[]	{'13836576209.png': [0.23348904, 0.1966704], '28486473573.png': [0.23081334, 0.2600636], '53328317921.png': [0.2208743, 0.26988316], '21370946736.png': [0.21050534, 0.19646363], '24351206549.png': [0.19826083, 0.18556838]}
Chinese	纸上谈兵	纸上谈兵	{'84145997660.png': 0.23503791, '16456095071.png': 0.22836117, '94643478949.png': 0.22648734, '79701349188.png': 0.22423099, '63480023532.png': 0.18557341}	{'79701349188.png': 0.6170986, '63480023532.png': 0.5672757, '16456095071.png': 0.55936134, '94643478949.png': 0.535837, '84145997660.png': 0.4901486}	{'63480023532.png': {'16456095071.png': 0.5592535138130188, '79701349188.png': 0.6638180613517761, '94643478949.png': 0.5603268146514893, '84145997660.png': 0.48570433259010315}, '16456095071.png': {'63480023532.png': 0.5592535138130188, '79701349188.png': 0.6294718384742737, '94643478949.png': 0.5126020908355713, '84145997660.png': 0.5361177921295166}, '79701349188.png': {'63480023532.png': 0.6638180613517761, '16456095071.png': 0.6294718384742737, '94643478949.png': 0.6533756256103516, '84145997660.png': 0.5217289328575134}, '94643478949.png': {'63480023532.png': 0.5603268146514893, '16456095071.png': 0.5126020908355713, '79701349188.png': 0.6533756256103516, '84145997660.png': 0.41704344749450684}, '84145997660.png': {'63480023532.png': 0.48570433259010315, '16456095071.png': 0.5361177921295166, '79701349188.png': 0.5217289328575134, '94643478949.png': 0.41704344749450684}}	[]	[{'16456095071.png': 0.21690000593662262, '94643478949.png': 0.21660000085830688, '79701349188.png': 0.19519999623298645, '63480023532.png': 0.19220000505447388, '84145997660.png': 0.17440000176429749}, {'16456095071.png': 0.20960000157356262, '79701349188.png': 0.1981000006198883, '84145997660.png': 0.19359999895095825, '94643478949.png': 0.1728000044822693, '63480023532.png': 0.1648000031709671}]	{'94643478949.png': [0.25327674, 0.20328483, 0.1837039, 0.17400387], '63480023532.png': [0.1785861, 0.19578913, 0.20345888, 0.17740557], '16456095071.png': [0.17374852, 0.1855784, 0.1951666, 0.18786553], '79701349188.png': [0.1737347, 0.19015923, 0.18957442, 0.15978608], '84145997660.png': [0.16727272, 0.18889329, 0.21121682, 0.21785197]}
Chinese	摇钱树	摇钱树	{'73388083038.png': 0.25179207, '83583521480.png': 0.2385096, '67008477690.png': 0.22290283, '40755526442.png': 0.20942368, '59733468950.png': 0.14964592}	{'73388083038.png': 0.67489266, '67008477690.png': 0.6347872, '40755526442.png': 0.6252038, '83583521480.png': 0.60341316, '59733468950.png': 0.5550287}	{'59733468950.png': {'67008477690.png': 0.5687724351882935, '40755526442.png': 0.5594711303710938, '73388083038.png': 0.5905382037162781, '83583521480.png': 0.5013331174850464}, '67008477690.png': {'59733468950.png': 0.5687724351882935, '40755526442.png': 0.5709158182144165, '73388083038.png': 0.8363006114959717, '83583521480.png': 0.5631600022315979}, '40755526442.png': {'59733468950.png': 0.5594711303710938, '67008477690.png': 0.5709158182144165, '73388083038.png': 0.6470001935958862, '83583521480.png': 0.723427951335907}, '73388083038.png': {'59733468950.png': 0.5905382037162781, '67008477690.png': 0.8363006114959717, '40755526442.png': 0.6470001935958862, '83583521480.png': 0.6257315278053284}, '83583521480.png': {'59733468950.png': 0.5013331174850464, '67008477690.png': 0.5631600022315979, '40755526442.png': 0.723427951335907, '73388083038.png': 0.6257315278053284}}	[{'83583521480.png': 0.17589999735355377, '40755526442.png': 0.17069999873638153, '73388083038.png': 0.14800000190734863, '67008477690.png': 0.11879999935626984, '59733468950.png': 0.050599999725818634}, {'83583521480.png': 0.18559999763965607, '73388083038.png': 0.1467999964952469, '40755526442.png': 0.14169999957084656, '67008477690.png': 0.12280000001192093, '59733468950.png': 0.09059999883174896}]	[{'83583521480.png': 0.17970000207424164, '40755526442.png': 0.1459999978542328, '67008477690.png': 0.10570000112056732, '73388083038.png': 0.09369999915361404, '59733468950.png': 0.07779999822378159}, {'83583521480.png': 0.12839999794960022, '40755526442.png': 0.11490000039339066, '59733468950.png': 0.09520000219345093, '67008477690.png': 0.09279999881982803, '73388083038.png': 0.08699999749660492}]	{'83583521480.png': [0.19850884, 0.2181622, 0.15294084], '40755526442.png': [0.18107572, 0.19438434, 0.16978204], '67008477690.png': [0.18057817, 0.14200407, 0.25685927], '73388083038.png': [0.17701815, 0.17422682, 0.24180299], '59733468950.png': [0.13350567, 0.12093928, 0.16236225]}
Chinese	黑市	黑市	{'52312161386.png': 0.28355184, '69967805441.png': 0.25292152, '34457026645.png': 0.24914493, '55681093226.png': 0.21166494, '52983111739.png': 0.20707166}	{'52312161386.png': 0.5962683, '69967805441.png': 0.59562397, '55681093226.png': 0.58009833, '34457026645.png': 0.45879343, '52983111739.png': 0.45372462}	{'52312161386.png': {'55681093226.png': 0.7606186866760254, '52983111739.png': 0.46260231733322144, '69967805441.png': 0.7031729221343994, '34457026645.png': 0.45867919921875}, '55681093226.png': {'52312161386.png': 0.7606186866760254, '52983111739.png': 0.47151151299476624, '69967805441.png': 0.6838198304176331, '34457026645.png': 0.4044431746006012}, '52983111739.png': {'52312161386.png': 0.46260231733322144, '55681093226.png': 0.47151151299476624, '69967805441.png': 0.45211830735206604, '34457026645.png': 0.4286663830280304}, '69967805441.png': {'52312161386.png': 0.7031729221343994, '55681093226.png': 0.6838198304176331, '52983111739.png': 0.45211830735206604, '34457026645.png': 0.5433850288391113}, '34457026645.png': {'52312161386.png': 0.45867919921875, '55681093226.png': 0.4044431746006012, '52983111739.png': 0.4286663830280304, '69967805441.png': 0.5433850288391113}}	[{'34457026645.png': 0.16189999878406525, '52312161386.png': 0.15209999680519104, '52983111739.png': 0.14869999885559082, '69967805441.png': 0.13819999992847443, '55681093226.png': 0.1347000002861023}, {'34457026645.png': 0.16609999537467957, '55681093226.png': 0.14339999854564667, '52312161386.png': 0.14059999585151672, '69967805441.png': 0.1242000013589859, '52983111739.png': 0.10010000318288803}, {'55681093226.png': 0.17659999430179596, '52312161386.png': 0.1589999943971634, '52983111739.png': 0.15780000388622284, '69967805441.png': 0.15649999678134918, '34457026645.png': 0.1225999966263771}]	[{'34457026645.png': 0.19140000641345978, '52983111739.png': 0.17080000042915344, '52312161386.png': 0.16009999811649323, '55681093226.png': 0.14180000126361847, '69967805441.png': 0.14000000059604645}]	{'52312161386.png': [0.22522676, 0.22856267], '34457026645.png': [0.19304615, 0.21318391], '55681093226.png': [0.18758409, 0.1917445], '69967805441.png': [0.17983851, 0.21650448], '52983111739.png': [0.16770554, 0.1758395]}
Chinese	有喜了	有喜了	{'96916174504.png': 0.19835971, '93856003684.png': 0.16857524, '71022748472.png': 0.16562551, '75965009782.png': 0.16185573, '11929700175.png': 0.1501754}	{'75965009782.png': 0.5856292, '96916174504.png': 0.58535767, '11929700175.png': 0.58019954, '93856003684.png': 0.5631751, '71022748472.png': 0.50008535}	{'11929700175.png': {'93856003684.png': 0.5776810050010681, '96916174504.png': 0.5973280072212219, '71022748472.png': 0.5190526247024536, '75965009782.png': 0.626736581325531}, '93856003684.png': {'11929700175.png': 0.5776810050010681, '96916174504.png': 0.5765093564987183, '71022748472.png': 0.46588337421417236, '75965009782.png': 0.6326265335083008}, '96916174504.png': {'11929700175.png': 0.5973280072212219, '93856003684.png': 0.5765093564987183, '71022748472.png': 0.5499224662780762, '75965009782.png': 0.6176708340644836}, '71022748472.png': {'11929700175.png': 0.5190526247024536, '93856003684.png': 0.46588337421417236, '96916174504.png': 0.5499224662780762, '75965009782.png': 0.46548303961753845}, '75965009782.png': {'11929700175.png': 0.626736581325531, '93856003684.png': 0.6326265335083008, '96916174504.png': 0.6176708340644836, '71022748472.png': 0.46548303961753845}}	[]	[{'96916174504.png': 0.12189999967813492, '11929700175.png': 0.11500000208616257, '93856003684.png': 0.10819999873638153, '75965009782.png': 0.09359999746084213, '71022748472.png': 0.07320000231266022}, {'11929700175.png': 0.121799997985363, '75965009782.png': 0.09769999980926514, '96916174504.png': 0.09669999778270721, '93856003684.png': 0.0934000015258789, '71022748472.png': 0.08789999783039093}, {'96916174504.png': 0.1679999977350235, '93856003684.png': 0.15649999678134918, '11929700175.png': 0.1379999965429306, '75965009782.png': 0.13740000128746033, '71022748472.png': 0.13079999387264252}, {'96916174504.png': 0.1589999943971634, '11929700175.png': 0.10920000076293945, '75965009782.png': 0.10849999636411667, '93856003684.png': 0.1062999963760376, '71022748472.png': 0.09239999949932098}]	{'93856003684.png': [0.20523098, 0.20624533, 0.21755363], '11929700175.png': [0.20333079, 0.18399507, 0.17887202], '75965009782.png': [0.2023974, 0.19550502, 0.21210462], '71022748472.png': [0.19292536, 0.17397611, 0.16515917], '96916174504.png': [0.16988176, 0.16969892, 0.16843484]}
Chinese	茅塞顿开	茅塞顿开	{'37112217256.png': 0.23024966, '64833481686.png': 0.22795327, '24087611714.png': 0.19412415, '71938957530.png': 0.19183832, '24740629556.png': 0.18986174}	{'71938957530.png': 0.5588423, '24740629556.png': 0.53560174, '37112217256.png': 0.51754117, '64833481686.png': 0.51302105, '24087611714.png': 0.3644891}	{'37112217256.png': {'24740629556.png': 0.5779845714569092, '24087611714.png': 0.3058992326259613, '64833481686.png': 0.6627018451690674, '71938957530.png': 0.5235790014266968}, '24740629556.png': {'37112217256.png': 0.5779845714569092, '24087611714.png': 0.34643256664276123, '64833481686.png': 0.5417752861976624, '71938957530.png': 0.6762145757675171}, '24087611714.png': {'37112217256.png': 0.3058992326259613, '24740629556.png': 0.34643256664276123, '64833481686.png': 0.3088281452655792, '71938957530.png': 0.49679648876190186}, '64833481686.png': {'37112217256.png': 0.6627018451690674, '24740629556.png': 0.5417752861976624, '24087611714.png': 0.3088281452655792, '71938957530.png': 0.5387790203094482}, '71938957530.png': {'37112217256.png': 0.5235790014266968, '24740629556.png': 0.6762145757675171, '24087611714.png': 0.49679648876190186, '64833481686.png': 0.5387790203094482}}	[]	[]	{'71938957530.png': [0.22948158, 0.19121292, 0.20497319, 0.18854398], '37112217256.png': [0.21022236, 0.18166794, 0.2045497, 0.18887314], '24740629556.png': [0.19790289, 0.19034241, 0.20318654, 0.19429392], '64833481686.png': [0.19609472, 0.2110506, 0.19996992, 0.18564744], '24087611714.png': [0.19382231, 0.18153824, 0.20374697, 0.16972053]}
Chinese	睡个美容觉	睡个美容觉	{'32043331576.png': 0.2682531, '50133125489.png': 0.23719181, '89857554999.png': 0.21918324, '16036857969.png': 0.20515716, '86856486207.png': 0.16286838}	{'32043331576.png': 0.67204607, '89857554999.png': 0.6221099, '50133125489.png': 0.6160266, '16036857969.png': 0.611887, '86856486207.png': 0.51196873}	{'16036857969.png': {'89857554999.png': 0.6514284610748291, '50133125489.png': 0.5883345007896423, '86856486207.png': 0.5272698998451233, '32043331576.png': 0.6805149912834167}, '89857554999.png': {'16036857969.png': 0.6514284610748291, '50133125489.png': 0.6109100580215454, '86856486207.png': 0.4849931001663208, '32043331576.png': 0.7411080598831177}, '50133125489.png': {'16036857969.png': 0.5883345007896423, '89857554999.png': 0.6109100580215454, '86856486207.png': 0.5169562101364136, '32043331576.png': 0.7479056715965271}, '86856486207.png': {'16036857969.png': 0.5272698998451233, '89857554999.png': 0.4849931001663208, '50133125489.png': 0.5169562101364136, '32043331576.png': 0.5186555981636047}, '32043331576.png': {'16036857969.png': 0.6805149912834167, '89857554999.png': 0.7411080598831177, '50133125489.png': 0.7479056715965271, '86856486207.png': 0.5186555981636047}}	[]	[{'32043331576.png': 0.2784999907016754, '50133125489.png': 0.22669999301433563, '89857554999.png': 0.21879999339580536, '16036857969.png': 0.1889999955892563, '86856486207.png': 0.11309999972581863}, {'32043331576.png': 0.27570000290870667, '50133125489.png': 0.23520000278949738, '89857554999.png': 0.20919999480247498, '16036857969.png': 0.18539999425411224, '86856486207.png': 0.1289999932050705}]	{'50133125489.png': [0.2654691, 0.19910553, 0.1652092, 0.18460535, 0.2410772], '32043331576.png': [0.25417113, 0.19791387, 0.18752778, 0.1859349, 0.22485505], '89857554999.png': [0.20237955, 0.20501703, 0.21015188, 0.20356873, 0.20761806], '16036857969.png': [0.17888081, 0.20711415, 0.21149762, 0.19309536, 0.19498989], '86856486207.png': [0.1582294, 0.20004812, 0.13073504, 0.17826903, 0.18338796]}
Chinese	产后抑郁症	产后抑郁症	{'94138937657.png': 0.24304762, '61569790914.png': 0.23020923, '45253634757.png': 0.21053648, '58730065643.png': 0.20880431, '66742452889.png': 0.20205963}	{'94138937657.png': 0.64137197, '58730065643.png': 0.6019145, '61569790914.png': 0.57061785, '45253634757.png': 0.5659607, '66742452889.png': 0.50259984}	{'58730065643.png': {'94138937657.png': 0.6958673000335693, '61569790914.png': 0.6059773564338684, '45253634757.png': 0.5437452793121338, '66742452889.png': 0.5620683431625366}, '94138937657.png': {'58730065643.png': 0.6958673000335693, '61569790914.png': 0.6345607042312622, '45253634757.png': 0.7292593717575073, '66742452889.png': 0.5058004856109619}, '61569790914.png': {'58730065643.png': 0.6059773564338684, '94138937657.png': 0.6345607042312622, '45253634757.png': 0.5451204180717468, '66742452889.png': 0.4968128204345703}, '45253634757.png': {'58730065643.png': 0.5437452793121338, '94138937657.png': 0.7292593717575073, '61569790914.png': 0.5451204180717468, '66742452889.png': 0.44571781158447266}, '66742452889.png': {'58730065643.png': 0.5620683431625366, '94138937657.png': 0.5058004856109619, '61569790914.png': 0.4968128204345703, '45253634757.png': 0.44571781158447266}}	[{'66742452889.png': 0.23330000042915344, '61569790914.png': 0.23319999873638153, '94138937657.png': 0.2257000058889389, '45253634757.png': 0.19259999692440033, '58730065643.png': 0.18160000443458557}, {'94138937657.png': 0.27219998836517334, '61569790914.png': 0.23690000176429749, '66742452889.png': 0.226500004529953, '45253634757.png': 0.22419999539852142, '58730065643.png': 0.19699999690055847}]	[]	{'45253634757.png': [0.20784791, 0.19155826, 0.18634847, 0.1855984, 0.22451924], '94138937657.png': [0.20640767, 0.18656483, 0.18038371, 0.17301282, 0.230324], '58730065643.png': [0.19813687, 0.17363323, 0.18859947, 0.15559912, 0.18038122], '61569790914.png': [0.18221115, 0.21176402, 0.23834248, 0.2323181, 0.22284932], '66742452889.png': [0.18135113, 0.18106937, 0.16841245, 0.12993613, 0.17882207]}
Chinese	蓝图	蓝图	{'16011893767.png': 0.20273319, '62998003494.png': 0.19448976, '57680564361.png': 0.18277094, '49679618064.png': 0.16876853, '33669684141.png': 0.13186511}	{'57680564361.png': 0.66271067, '62998003494.png': 0.61516166, '16011893767.png': 0.59540796, '49679618064.png': 0.57002413, '33669684141.png': 0.53566283}	{'49679618064.png': {'16011893767.png': 0.5077224373817444, '57680564361.png': 0.72658771276474, '33669684141.png': 0.49318087100982666, '62998003494.png': 0.5526055097579956}, '16011893767.png': {'49679618064.png': 0.5077224373817444, '57680564361.png': 0.6646504998207092, '33669684141.png': 0.5601164698600769, '62998003494.png': 0.6491424441337585}, '57680564361.png': {'49679618064.png': 0.72658771276474, '16011893767.png': 0.6646504998207092, '33669684141.png': 0.5450298190116882, '62998003494.png': 0.7145744562149048}, '33669684141.png': {'49679618064.png': 0.49318087100982666, '16011893767.png': 0.5601164698600769, '57680564361.png': 0.5450298190116882, '62998003494.png': 0.5443241596221924}, '62998003494.png': {'49679618064.png': 0.5526055097579956, '16011893767.png': 0.6491424441337585, '57680564361.png': 0.7145744562149048, '33669684141.png': 0.5443241596221924}}	[{'62998003494.png': 0.22089999914169312, '57680564361.png': 0.21870000660419464, '49679618064.png': 0.19740000367164612, '16011893767.png': 0.17489999532699585, '33669684141.png': 0.15790000557899475}, {'62998003494.png': 0.2502000033855438, '57680564361.png': 0.23880000412464142, '49679618064.png': 0.20170000195503235, '16011893767.png': 0.17430000007152557, '33669684141.png': 0.1453000009059906}]	[{'49679618064.png': 0.17599999904632568, '62998003494.png': 0.16339999437332153, '57680564361.png': 0.15629999339580536, '16011893767.png': 0.13860000669956207, '33669684141.png': 0.11949999630451202}, {'57680564361.png': 0.18649999797344208, '49679618064.png': 0.1720999926328659, '62998003494.png': 0.17139999568462372, '16011893767.png': 0.14380000531673431, '33669684141.png': 0.09910000115633011}]	{'16011893767.png': [0.19788472, 0.18999222], '33669684141.png': [0.1974432, 0.18633144], '62998003494.png': [0.1810545, 0.18622157], '49679618064.png': [0.17118356, 0.20698728], '57680564361.png': [0.16259739, 0.19604675]}
