language	compound	folder	nc sim	avg img sim	img sim matrix	lit ct sim	idm ct sim	cp sim
Chinese	大局	大局	{'63741811181.png': 0.22987217, '67990223652.png': 0.22249989, '70067563286.png': 0.22130375, '35211076979.png': 0.19528452, '58619200128.png': 0.15872684}	{'70067563286.png': 0.6760287, '67990223652.png': 0.6659957, '58619200128.png': 0.646294, '63741811181.png': 0.6205958, '35211076979.png': 0.607253}	{'70067563286.png': {'58619200128.png': 0.7045046091079712, '67990223652.png': 0.7290017008781433, '63741811181.png': 0.6747652888298035, '35211076979.png': 0.5958431959152222}, '58619200128.png': {'70067563286.png': 0.7045046091079712, '67990223652.png': 0.7236814498901367, '63741811181.png': 0.5588587522506714, '35211076979.png': 0.5981311798095703}, '67990223652.png': {'70067563286.png': 0.7290017008781433, '58619200128.png': 0.7236814498901367, '63741811181.png': 0.6125106811523438, '35211076979.png': 0.5987890958786011}, '63741811181.png': {'70067563286.png': 0.6747652888298035, '58619200128.png': 0.5588587522506714, '67990223652.png': 0.6125106811523438, '35211076979.png': 0.6362486481666565}, '35211076979.png': {'70067563286.png': 0.5958431959152222, '58619200128.png': 0.5981311798095703, '67990223652.png': 0.5987890958786011, '63741811181.png': 0.6362486481666565}}	[]	[{'63741811181.png': 0.12409999966621399, '70067563286.png': 0.12210000306367874, '67990223652.png': 0.11819999665021896, '35211076979.png': 0.09880000352859497, '58619200128.png': 0.09549999982118607}, {'63741811181.png': 0.17170000076293945, '70067563286.png': 0.1525000035762787, '67990223652.png': 0.13429999351501465, '35211076979.png': 0.10189999639987946, '58619200128.png': 0.0940999984741211}]	{}
Chinese	大人物	大人物-3	{'36332428851.png': 0.27358747, '12090164536.png': 0.25576022, '36838940105.png': 0.24163833, '65558102268.png': 0.20777087, '23135864284.png': 0.20306063}	{'23135864284.png': 0.591407, '65558102268.png': 0.59093463, '36332428851.png': 0.571242, '36838940105.png': 0.54402196, '12090164536.png': 0.52742493}	{'23135864284.png': {'65558102268.png': 0.6227995157241821, '12090164536.png': 0.5758314728736877, '36838940105.png': 0.5674701929092407, '36332428851.png': 0.5995267629623413}, '65558102268.png': {'23135864284.png': 0.6227995157241821, '12090164536.png': 0.5531775951385498, '36838940105.png': 0.5896337032318115, '36332428851.png': 0.5981276035308838}, '12090164536.png': {'23135864284.png': 0.5758314728736877, '65558102268.png': 0.5531775951385498, '36838940105.png': 0.4561805725097656, '36332428851.png': 0.5245102047920227}, '36838940105.png': {'23135864284.png': 0.5674701929092407, '65558102268.png': 0.5896337032318115, '12090164536.png': 0.4561805725097656, '36332428851.png': 0.562803328037262}, '36332428851.png': {'23135864284.png': 0.5995267629623413, '65558102268.png': 0.5981276035308838, '12090164536.png': 0.5245102047920227, '36838940105.png': 0.562803328037262}}	[]	[]	{'36332428851.png': [0.22895826, 0.23390035], '65558102268.png': [0.21604082, 0.23106432], '36838940105.png': [0.20957449, 0.20211282], '12090164536.png': [0.20819312, 0.20507415], '23135864284.png': [0.20271564, 0.22668873]}
Chinese	天灾	天灾	{'53328317921.png': 0.2607611, '28486473573.png': 0.25176996, '24351206549.png': 0.18800463, '21370946736.png': 0.18214434, '13836576209.png': 0.17816114}	{'53328317921.png': 0.6795759, '13836576209.png': 0.67689157, '21370946736.png': 0.6342163, '28486473573.png': 0.6328788, '24351206549.png': 0.6255041}	{'28486473573.png': {'24351206549.png': 0.5425023436546326, '13836576209.png': 0.6621402502059937, '53328317921.png': 0.76722252368927, '21370946736.png': 0.5596499443054199}, '24351206549.png': {'28486473573.png': 0.5425023436546326, '13836576209.png': 0.676834225654602, '53328317921.png': 0.6357690095901489, '21370946736.png': 0.6469108462333679}, '13836576209.png': {'28486473573.png': 0.6621402502059937, '24351206549.png': 0.676834225654602, '53328317921.png': 0.6767998933792114, '21370946736.png': 0.6917920708656311}, '53328317921.png': {'28486473573.png': 0.76722252368927, '24351206549.png': 0.6357690095901489, '13836576209.png': 0.6767998933792114, '21370946736.png': 0.6385122537612915}, '21370946736.png': {'28486473573.png': 0.5596499443054199, '24351206549.png': 0.6469108462333679, '13836576209.png': 0.6917920708656311, '53328317921.png': 0.6385122537612915}}	[{'53328317921.png': 0.17759999632835388, '28486473573.png': 0.15919999778270721, '13836576209.png': 0.14399999380111694, '24351206549.png': 0.14020000398159027, '21370946736.png': 0.13449999690055847}, {'28486473573.png': 0.19290000200271606, '53328317921.png': 0.17299999296665192, '13836576209.png': 0.14350000023841858, '21370946736.png': 0.13760000467300415, '24351206549.png': 0.12439999729394913}]	[]	{}
Chinese	纸上谈兵	纸上谈兵	{'16456095071.png': 0.25530797, '84145997660.png': 0.2376967, '94643478949.png': 0.22842635, '79701349188.png': 0.22050637, '63480023532.png': 0.1882185}	{'79701349188.png': 0.6170986, '63480023532.png': 0.5672757, '16456095071.png': 0.55936134, '94643478949.png': 0.535837, '84145997660.png': 0.4901486}	{'63480023532.png': {'16456095071.png': 0.5592535138130188, '79701349188.png': 0.6638180613517761, '94643478949.png': 0.5603268146514893, '84145997660.png': 0.48570433259010315}, '16456095071.png': {'63480023532.png': 0.5592535138130188, '79701349188.png': 0.6294718384742737, '94643478949.png': 0.5126020908355713, '84145997660.png': 0.5361177921295166}, '79701349188.png': {'63480023532.png': 0.6638180613517761, '16456095071.png': 0.6294718384742737, '94643478949.png': 0.6533756256103516, '84145997660.png': 0.5217289328575134}, '94643478949.png': {'63480023532.png': 0.5603268146514893, '16456095071.png': 0.5126020908355713, '79701349188.png': 0.6533756256103516, '84145997660.png': 0.41704344749450684}, '84145997660.png': {'63480023532.png': 0.48570433259010315, '16456095071.png': 0.5361177921295166, '79701349188.png': 0.5217289328575134, '94643478949.png': 0.41704344749450684}}	[]	[{'94643478949.png': 0.20520000159740448, '16456095071.png': 0.19699999690055847, '79701349188.png': 0.17820000648498535, '63480023532.png': 0.16419999301433563, '84145997660.png': 0.163100004196167}, {'79701349188.png': 0.21369999647140503, '16456095071.png': 0.21089999377727509, '84145997660.png': 0.1890999972820282, '63480023532.png': 0.18150000274181366, '94643478949.png': 0.17659999430179596}]	{'16456095071.png': [0.21524486], '84145997660.png': [0.21360716], '79701349188.png': [0.18725806], '94643478949.png': [0.1835286], '63480023532.png': [0.18177669]}
Chinese	摇钱树	摇钱树	{'73388083038.png': 0.265069, '67008477690.png': 0.24056979, '83583521480.png': 0.24033414, '40755526442.png': 0.20183447, '59733468950.png': 0.16733268}	{'73388083038.png': 0.67489266, '67008477690.png': 0.6347872, '40755526442.png': 0.6252038, '83583521480.png': 0.60341316, '59733468950.png': 0.5550287}	{'59733468950.png': {'67008477690.png': 0.5687724351882935, '40755526442.png': 0.5594711303710938, '73388083038.png': 0.5905382037162781, '83583521480.png': 0.5013331174850464}, '67008477690.png': {'59733468950.png': 0.5687724351882935, '40755526442.png': 0.5709158182144165, '73388083038.png': 0.8363006114959717, '83583521480.png': 0.5631600022315979}, '40755526442.png': {'59733468950.png': 0.5594711303710938, '67008477690.png': 0.5709158182144165, '73388083038.png': 0.6470001935958862, '83583521480.png': 0.723427951335907}, '73388083038.png': {'59733468950.png': 0.5905382037162781, '67008477690.png': 0.8363006114959717, '40755526442.png': 0.6470001935958862, '83583521480.png': 0.6257315278053284}, '83583521480.png': {'59733468950.png': 0.5013331174850464, '67008477690.png': 0.5631600022315979, '40755526442.png': 0.723427951335907, '73388083038.png': 0.6257315278053284}}	[{'40755526442.png': 0.16210000216960907, '83583521480.png': 0.15219999849796295, '73388083038.png': 0.14669999480247498, '67008477690.png': 0.125, '59733468950.png': 0.037700001150369644}, {'83583521480.png': 0.1835000067949295, '73388083038.png': 0.17749999463558197, '40755526442.png': 0.15839999914169312, '67008477690.png': 0.15369999408721924, '59733468950.png': 0.08269999921321869}]	[{'83583521480.png': 0.19939999282360077, '40755526442.png': 0.1574999988079071, '67008477690.png': 0.13259999454021454, '73388083038.png': 0.1168999969959259, '59733468950.png': 0.09539999812841415}, {'83583521480.png': 0.1867000013589859, '40755526442.png': 0.15049999952316284, '67008477690.png': 0.13920000195503235, '73388083038.png': 0.1388999968767166, '59733468950.png': 0.11710000038146973}]	{}
Chinese	黑市	黑市	{'52312161386.png': 0.27861714, '34457026645.png': 0.2638648, '69967805441.png': 0.24068189, '52983111739.png': 0.20150453, '55681093226.png': 0.20061022}	{'52312161386.png': 0.5962683, '69967805441.png': 0.59562397, '55681093226.png': 0.58009833, '34457026645.png': 0.45879343, '52983111739.png': 0.45372462}	{'52312161386.png': {'55681093226.png': 0.7606186866760254, '52983111739.png': 0.46260231733322144, '69967805441.png': 0.7031729221343994, '34457026645.png': 0.45867919921875}, '55681093226.png': {'52312161386.png': 0.7606186866760254, '52983111739.png': 0.47151151299476624, '69967805441.png': 0.6838198304176331, '34457026645.png': 0.4044431746006012}, '52983111739.png': {'52312161386.png': 0.46260231733322144, '55681093226.png': 0.47151151299476624, '69967805441.png': 0.45211830735206604, '34457026645.png': 0.4286663830280304}, '69967805441.png': {'52312161386.png': 0.7031729221343994, '55681093226.png': 0.6838198304176331, '52983111739.png': 0.45211830735206604, '34457026645.png': 0.5433850288391113}, '34457026645.png': {'52312161386.png': 0.45867919921875, '55681093226.png': 0.4044431746006012, '52983111739.png': 0.4286663830280304, '69967805441.png': 0.5433850288391113}}	[{'52983111739.png': 0.16869999468326569, '34457026645.png': 0.15960000455379486, '52312161386.png': 0.15649999678134918, '55681093226.png': 0.1501999944448471, '69967805441.png': 0.1404000073671341}, {'34457026645.png': 0.1842000037431717, '52312161386.png': 0.1550000011920929, '55681093226.png': 0.15139999985694885, '69967805441.png': 0.12790000438690186, '52983111739.png': 0.12250000238418579}, {'55681093226.png': 0.1736000031232834, '52312161386.png': 0.156700000166893, '69967805441.png': 0.15489999949932098, '52983111739.png': 0.1421000063419342, '34457026645.png': 0.11559999734163284}]	[{'34457026645.png': 0.19480000436306, '52983111739.png': 0.16920000314712524, '52312161386.png': 0.16120000183582306, '55681093226.png': 0.15289999544620514, '69967805441.png': 0.15209999680519104}]	{}
Chinese	有喜了	有喜了	{'96916174504.png': 0.22743681, '71022748472.png': 0.17955655, '75965009782.png': 0.16383514, '93856003684.png': 0.15345988, '11929700175.png': 0.15300262}	{'75965009782.png': 0.5856292, '96916174504.png': 0.58535767, '11929700175.png': 0.58019954, '93856003684.png': 0.5631751, '71022748472.png': 0.50008535}	{'11929700175.png': {'93856003684.png': 0.5776810050010681, '96916174504.png': 0.5973280072212219, '71022748472.png': 0.5190526247024536, '75965009782.png': 0.626736581325531}, '93856003684.png': {'11929700175.png': 0.5776810050010681, '96916174504.png': 0.5765093564987183, '71022748472.png': 0.46588337421417236, '75965009782.png': 0.6326265335083008}, '96916174504.png': {'11929700175.png': 0.5973280072212219, '93856003684.png': 0.5765093564987183, '71022748472.png': 0.5499224662780762, '75965009782.png': 0.6176708340644836}, '71022748472.png': {'11929700175.png': 0.5190526247024536, '93856003684.png': 0.46588337421417236, '96916174504.png': 0.5499224662780762, '75965009782.png': 0.46548303961753845}, '75965009782.png': {'11929700175.png': 0.626736581325531, '93856003684.png': 0.6326265335083008, '96916174504.png': 0.6176708340644836, '71022748472.png': 0.46548303961753845}}	[]	[{'96916174504.png': 0.12620000541210175, '93856003684.png': 0.10189999639987946, '11929700175.png': 0.10159999877214432, '75965009782.png': 0.0908999964594841, '71022748472.png': 0.07559999823570251}, {'75965009782.png': 0.15530000627040863, '11929700175.png': 0.15240000188350677, '93856003684.png': 0.13750000298023224, '96916174504.png': 0.11779999732971191, '71022748472.png': 0.10830000042915344}, {'96916174504.png': 0.20970000326633453, '93856003684.png': 0.15690000355243683, '11929700175.png': 0.14139999449253082, '71022748472.png': 0.13359999656677246, '75965009782.png': 0.13189999759197235}, {'96916174504.png': 0.13940000534057617, '75965009782.png': 0.12380000203847885, '93856003684.png': 0.11739999800920486, '11929700175.png': 0.09669999778270721, '71022748472.png': 0.09099999815225601}]	{'75965009782.png': [0.18562964, 0.19563806], '96916174504.png': [0.1836555, 0.1645301], '71022748472.png': [0.17022195, 0.14163297], '93856003684.png': [0.1641882, 0.21547034], '11929700175.png': [0.1602987, 0.18191409]}
Chinese	茅塞顿开	茅塞顿开	{'37112217256.png': 0.2401685, '64833481686.png': 0.22005239, '24740629556.png': 0.19374442, '24087611714.png': 0.1885144, '71938957530.png': 0.17821983}	{'71938957530.png': 0.5588423, '24740629556.png': 0.53560174, '37112217256.png': 0.51754117, '64833481686.png': 0.51302105, '24087611714.png': 0.3644891}	{'37112217256.png': {'24740629556.png': 0.5779845714569092, '24087611714.png': 0.3058992326259613, '64833481686.png': 0.6627018451690674, '71938957530.png': 0.5235790014266968}, '24740629556.png': {'37112217256.png': 0.5779845714569092, '24087611714.png': 0.34643256664276123, '64833481686.png': 0.5417752861976624, '71938957530.png': 0.6762145757675171}, '24087611714.png': {'37112217256.png': 0.3058992326259613, '24740629556.png': 0.34643256664276123, '64833481686.png': 0.3088281452655792, '71938957530.png': 0.49679648876190186}, '64833481686.png': {'37112217256.png': 0.6627018451690674, '24740629556.png': 0.5417752861976624, '24087611714.png': 0.3088281452655792, '71938957530.png': 0.5387790203094482}, '71938957530.png': {'37112217256.png': 0.5235790014266968, '24740629556.png': 0.6762145757675171, '24087611714.png': 0.49679648876190186, '64833481686.png': 0.5387790203094482}}	[]	[]	{'71938957530.png': [0.19965109, 0.1917843], '24087611714.png': [0.19913563, 0.19153368], '37112217256.png': [0.19863787, 0.2178866], '24740629556.png': [0.19588728, 0.19787289], '64833481686.png': [0.19140399, 0.22963208]}
Chinese	睡个美容觉	睡个美容觉	{'32043331576.png': 0.27198786, '50133125489.png': 0.23903355, '89857554999.png': 0.2298083, '16036857969.png': 0.20789346, '86856486207.png': 0.15237948}	{'32043331576.png': 0.67204607, '89857554999.png': 0.6221099, '50133125489.png': 0.6160266, '16036857969.png': 0.611887, '86856486207.png': 0.51196873}	{'16036857969.png': {'89857554999.png': 0.6514284610748291, '50133125489.png': 0.5883345007896423, '86856486207.png': 0.5272698998451233, '32043331576.png': 0.6805149912834167}, '89857554999.png': {'16036857969.png': 0.6514284610748291, '50133125489.png': 0.6109100580215454, '86856486207.png': 0.4849931001663208, '32043331576.png': 0.7411080598831177}, '50133125489.png': {'16036857969.png': 0.5883345007896423, '89857554999.png': 0.6109100580215454, '86856486207.png': 0.5169562101364136, '32043331576.png': 0.7479056715965271}, '86856486207.png': {'16036857969.png': 0.5272698998451233, '89857554999.png': 0.4849931001663208, '50133125489.png': 0.5169562101364136, '32043331576.png': 0.5186555981636047}, '32043331576.png': {'16036857969.png': 0.6805149912834167, '89857554999.png': 0.7411080598831177, '50133125489.png': 0.7479056715965271, '86856486207.png': 0.5186555981636047}}	[]	[{'32043331576.png': 0.26420000195503235, '89857554999.png': 0.21809999644756317, '50133125489.png': 0.21389999985694885, '16036857969.png': 0.1738000065088272, '86856486207.png': 0.1136000007390976}, {'32043331576.png': 0.29910001158714294, '50133125489.png': 0.27239999175071716, '89857554999.png': 0.24169999361038208, '16036857969.png': 0.22529999911785126, '86856486207.png': 0.1559000015258789}]	{'50133125489.png': [0.2723857, 0.19341782, 0.1783691, 0.20451596], '32043331576.png': [0.26175758, 0.18650585, 0.19321832, 0.20015967], '89857554999.png': [0.2077232, 0.19115049, 0.23344997, 0.20082203], '16036857969.png': [0.1960762, 0.19074278, 0.20083946, 0.19756542], '86856486207.png': [0.17779085, 0.18427035, 0.15456988, 0.17335895]}
Chinese	产后抑郁症	产后抑郁症	{'94138937657.png': 0.23853506, '61569790914.png': 0.23631096, '58730065643.png': 0.20687437, '66742452889.png': 0.1999837, '45253634757.png': 0.1954543}	{'94138937657.png': 0.64137197, '58730065643.png': 0.6019145, '61569790914.png': 0.57061785, '45253634757.png': 0.5659607, '66742452889.png': 0.50259984}	{'58730065643.png': {'94138937657.png': 0.6958673000335693, '61569790914.png': 0.6059773564338684, '45253634757.png': 0.5437452793121338, '66742452889.png': 0.5620683431625366}, '94138937657.png': {'58730065643.png': 0.6958673000335693, '61569790914.png': 0.6345607042312622, '45253634757.png': 0.7292593717575073, '66742452889.png': 0.5058004856109619}, '61569790914.png': {'58730065643.png': 0.6059773564338684, '94138937657.png': 0.6345607042312622, '45253634757.png': 0.5451204180717468, '66742452889.png': 0.4968128204345703}, '45253634757.png': {'58730065643.png': 0.5437452793121338, '94138937657.png': 0.7292593717575073, '61569790914.png': 0.5451204180717468, '66742452889.png': 0.44571781158447266}, '66742452889.png': {'58730065643.png': 0.5620683431625366, '94138937657.png': 0.5058004856109619, '61569790914.png': 0.4968128204345703, '45253634757.png': 0.44571781158447266}}	[{'66742452889.png': 0.25130000710487366, '61569790914.png': 0.24969999492168427, '94138937657.png': 0.2484000027179718, '45253634757.png': 0.20759999752044678, '58730065643.png': 0.20569999516010284}, {'94138937657.png': 0.275299996137619, '66742452889.png': 0.23659999668598175, '45253634757.png': 0.2328999936580658, '61569790914.png': 0.22679999470710754, '58730065643.png': 0.19910000264644623}]	[]	{'94138937657.png': [0.22929835, 0.16572481, 0.17728835], '58730065643.png': [0.21216854, 0.1278516, 0.13650876], '66742452889.png': [0.21142963, 0.15470928, 0.15287763], '45253634757.png': [0.2044887, 0.17227578, 0.16678534], '61569790914.png': [0.19232109, 0.2593299, 0.24656452]}
Chinese	蓝图	蓝图	{'62998003494.png': 0.20658827, '57680564361.png': 0.1893464, '49679618064.png': 0.18204457, '16011893767.png': 0.17876217, '33669684141.png': 0.15004599}	{'57680564361.png': 0.66271067, '62998003494.png': 0.61516166, '16011893767.png': 0.59540796, '49679618064.png': 0.57002413, '33669684141.png': 0.53566283}	{'49679618064.png': {'16011893767.png': 0.5077224373817444, '57680564361.png': 0.72658771276474, '33669684141.png': 0.49318087100982666, '62998003494.png': 0.5526055097579956}, '16011893767.png': {'49679618064.png': 0.5077224373817444, '57680564361.png': 0.6646504998207092, '33669684141.png': 0.5601164698600769, '62998003494.png': 0.6491424441337585}, '57680564361.png': {'49679618064.png': 0.72658771276474, '16011893767.png': 0.6646504998207092, '33669684141.png': 0.5450298190116882, '62998003494.png': 0.7145744562149048}, '33669684141.png': {'49679618064.png': 0.49318087100982666, '16011893767.png': 0.5601164698600769, '57680564361.png': 0.5450298190116882, '62998003494.png': 0.5443241596221924}, '62998003494.png': {'49679618064.png': 0.5526055097579956, '16011893767.png': 0.6491424441337585, '57680564361.png': 0.7145744562149048, '33669684141.png': 0.5443241596221924}}	[{'57680564361.png': 0.24060000479221344, '62998003494.png': 0.2379000037908554, '49679618064.png': 0.2240000069141388, '16011893767.png': 0.18199999630451202, '33669684141.png': 0.17030000686645508}, {'62998003494.png': 0.24809999763965607, '57680564361.png': 0.23579999804496765, '49679618064.png': 0.19040000438690186, '16011893767.png': 0.16820000112056732, '33669684141.png': 0.1339000016450882}]	[{'49679618064.png': 0.17010000348091125, '57680564361.png': 0.14839999377727509, '62998003494.png': 0.14480000734329224, '16011893767.png': 0.11060000211000443, '33669684141.png': 0.1014999970793724}, {'57680564361.png': 0.2037000060081482, '49679618064.png': 0.18129999935626984, '62998003494.png': 0.16359999775886536, '16011893767.png': 0.1501999944448471, '33669684141.png': 0.10199999809265137}]	{}
Chinese	欣喜若狂	欣喜若狂	{'97939126372.png': 0.24837637, '79432523119.png': 0.21448392, '29302812537.png': 0.1904394, '71242697467.png': 0.1853804, '89369085450.png': 0.16555853}	{'97939126372.png': 0.66064966, '79432523119.png': 0.6440593, '89369085450.png': 0.62248045, '29302812537.png': 0.5989547, '71242697467.png': 0.4711827}	{'97939126372.png': {'71242697467.png': 0.4721379280090332, '79432523119.png': 0.7645829916000366, '29302812537.png': 0.7046083807945251, '89369085450.png': 0.7012693285942078}, '71242697467.png': {'97939126372.png': 0.4721379280090332, '79432523119.png': 0.4705263078212738, '29302812537.png': 0.4849191904067993, '89369085450.png': 0.4571473300457001}, '79432523119.png': {'97939126372.png': 0.7645829916000366, '71242697467.png': 0.4705263078212738, '29302812537.png': 0.6079570055007935, '89369085450.png': 0.7331709861755371}, '29302812537.png': {'97939126372.png': 0.7046083807945251, '71242697467.png': 0.4849191904067993, '79432523119.png': 0.6079570055007935, '89369085450.png': 0.5983341336250305}, '89369085450.png': {'97939126372.png': 0.7012693285942078, '71242697467.png': 0.4571473300457001, '79432523119.png': 0.7331709861755371, '29302812537.png': 0.5983341336250305}}	[]	[{'97939126372.png': 0.23010000586509705, '79432523119.png': 0.22619999945163727, '71242697467.png': 0.20069999992847443, '29302812537.png': 0.19660000503063202, '89369085450.png': 0.1670999974012375}, {'71242697467.png': 0.21739999949932098, '97939126372.png': 0.20090000331401825, '29302812537.png': 0.1876000016927719, '79432523119.png': 0.16590000689029694, '89369085450.png': 0.1500999927520752}, {'97939126372.png': 0.1639000028371811, '71242697467.png': 0.15129999816417694, '79432523119.png': 0.13609999418258667, '89369085450.png': 0.13120000064373016, '29302812537.png': 0.11749999970197678}, {'97939126372.png': 0.1964000016450882, '79432523119.png': 0.13570000231266022, '71242697467.png': 0.12219999730587006, '89369085450.png': 0.11959999799728394, '29302812537.png': 0.08820000290870667}]	{'97939126372.png': [0.24873799], '79432523119.png': [0.22412598], '71242697467.png': [0.186683], '89369085450.png': [0.17588678], '29302812537.png': [0.168852]}
Chinese	陈年旧事	陈年旧事	{'63917349907.png': 0.20688552, '47910700532.png': 0.2000483, '44836976486.png': 0.1986171, '13497256708.png': 0.17866677, '13370135195.png': 0.1688652}	{'63917349907.png': 0.590749, '44836976486.png': 0.5800446, '47910700532.png': 0.5006248, '13370135195.png': 0.45639807, '13497256708.png': 0.44059458}	{'13370135195.png': {'13497256708.png': 0.3867812752723694, '63917349907.png': 0.5014491081237793, '47910700532.png': 0.4494001567363739, '44836976486.png': 0.48796170949935913}, '13497256708.png': {'13370135195.png': 0.3867812752723694, '63917349907.png': 0.4640369713306427, '47910700532.png': 0.4390745759010315, '44836976486.png': 0.47248542308807373}, '63917349907.png': {'13370135195.png': 0.5014491081237793, '13497256708.png': 0.4640369713306427, '47910700532.png': 0.5759015083312988, '44836976486.png': 0.8216084241867065}, '47910700532.png': {'13370135195.png': 0.4494001567363739, '13497256708.png': 0.4390745759010315, '63917349907.png': 0.5759015083312988, '44836976486.png': 0.538122832775116}, '44836976486.png': {'13370135195.png': 0.48796170949935913, '13497256708.png': 0.47248542308807373, '63917349907.png': 0.8216084241867065, '47910700532.png': 0.538122832775116}}	[]	[{'47910700532.png': 0.19609999656677246, '63917349907.png': 0.1860000044107437, '44836976486.png': 0.17030000686645508, '13370135195.png': 0.15780000388622284, '13497256708.png': 0.13109999895095825}, {'47910700532.png': 0.18880000710487366, '63917349907.png': 0.1809999942779541, '44836976486.png': 0.1597999930381775, '13370135195.png': 0.15770000219345093, '13497256708.png': 0.13619999587535858}]	{'47910700532.png': [0.22009158, 0.21154939], '63917349907.png': [0.1896327, 0.22694507], '44836976486.png': [0.16230407, 0.21346061], '13497256708.png': [0.15180734, 0.17192873], '13370135195.png': [0.14592487, 0.16525435]}
Chinese	临阵脱逃	临阵脱逃	{'58358334039.png': 0.27845854, '90927893976.png': 0.25423402, '49752844525.png': 0.22257864, '90625933235.png': 0.21093513, '80767057976.png': 0.20435332}	{'49752844525.png': 0.6517154, '90927893976.png': 0.6496692, '58358334039.png': 0.6268966, '90625933235.png': 0.5800326, '80767057976.png': 0.49383256}	{'49752844525.png': {'80767057976.png': 0.48050421476364136, '58358334039.png': 0.7375769019126892, '90625933235.png': 0.6822563409805298, '90927893976.png': 0.706524133682251}, '80767057976.png': {'49752844525.png': 0.48050421476364136, '58358334039.png': 0.4519331753253937, '90625933235.png': 0.409749835729599, '90927893976.png': 0.6331429481506348}, '58358334039.png': {'49752844525.png': 0.7375769019126892, '80767057976.png': 0.4519331753253937, '90625933235.png': 0.6435953378677368, '90927893976.png': 0.6744809150695801}, '90625933235.png': {'49752844525.png': 0.6822563409805298, '80767057976.png': 0.409749835729599, '58358334039.png': 0.6435953378677368, '90927893976.png': 0.5845286846160889}, '90927893976.png': {'49752844525.png': 0.706524133682251, '80767057976.png': 0.6331429481506348, '58358334039.png': 0.6744809150695801, '90625933235.png': 0.5845286846160889}}	[{'58358334039.png': 0.18119999766349792, '90927893976.png': 0.1665000021457672, '80767057976.png': 0.14329999685287476, '49752844525.png': 0.13850000500679016, '90625933235.png': 0.1257999986410141}]	[{'90927893976.png': 0.2651999890804291, '80767057976.png': 0.2280000001192093, '58358334039.png': 0.20479999482631683, '90625933235.png': 0.16920000314712524, '49752844525.png': 0.16410000622272491}, {'58358334039.png': 0.18279999494552612, '80767057976.png': 0.1712000072002411, '49752844525.png': 0.14219999313354492, '90927893976.png': 0.13670000433921814, '90625933235.png': 0.12080000340938568}, {'58358334039.png': 0.18770000338554382, '49752844525.png': 0.16279999911785126, '80767057976.png': 0.15870000422000885, '90927893976.png': 0.14800000190734863, '90625933235.png': 0.1306000053882599}]	{'58358334039.png': [0.21804315, 0.26837838], '80767057976.png': [0.21770507, 0.16144755], '90927893976.png': [0.21672782, 0.24978706], '90625933235.png': [0.20014682, 0.2142198], '49752844525.png': [0.19326048, 0.19672711]}
Chinese	一团乱麻	一团乱麻	{'77743713267.png': 0.25854564, '17226113690.png': 0.22238666, '53302174564.png': 0.22238453, '25474583024.png': 0.18860832, '16727646516.png': 0.1713703}	{'17226113690.png': 0.5995389, '25474583024.png': 0.59253335, '53302174564.png': 0.57731795, '16727646516.png': 0.5630175, '77743713267.png': 0.49810085}	{'53302174564.png': {'16727646516.png': 0.5355624556541443, '25474583024.png': 0.5689527988433838, '17226113690.png': 0.7227690815925598, '77743713267.png': 0.48198753595352173}, '16727646516.png': {'53302174564.png': 0.5355624556541443, '25474583024.png': 0.6219854950904846, '17226113690.png': 0.6130363941192627, '77743713267.png': 0.48148560523986816}, '25474583024.png': {'53302174564.png': 0.5689527988433838, '16727646516.png': 0.6219854950904846, '17226113690.png': 0.6063075065612793, '77743713267.png': 0.5728875398635864}, '17226113690.png': {'53302174564.png': 0.7227690815925598, '16727646516.png': 0.6130363941192627, '25474583024.png': 0.6063075065612793, '77743713267.png': 0.45604264736175537}, '77743713267.png': {'53302174564.png': 0.48198753595352173, '16727646516.png': 0.48148560523986816, '25474583024.png': 0.5728875398635864, '17226113690.png': 0.45604264736175537}}	[{'16727646516.png': 0.20080000162124634, '77743713267.png': 0.1906999945640564, '17226113690.png': 0.14710000157356262, '53302174564.png': 0.14249999821186066, '25474583024.png': 0.10729999840259552}, {'77743713267.png': 0.21699999272823334, '16727646516.png': 0.11599999666213989, '17226113690.png': 0.1152999997138977, '53302174564.png': 0.10080000013113022, '25474583024.png': 0.08709999918937683}]	[{'17226113690.png': 0.15700000524520874, '16727646516.png': 0.15289999544620514, '77743713267.png': 0.14910000562667847, '25474583024.png': 0.14900000393390656, '53302174564.png': 0.13740000128746033}, {'25474583024.png': 0.13439999520778656, '16727646516.png': 0.13109999895095825, '77743713267.png': 0.12639999389648438, '17226113690.png': 0.12520000338554382, '53302174564.png': 0.12210000306367874}]	{'77743713267.png': [0.22885564, 0.20952168, 0.225259], '25474583024.png': [0.21476552, 0.18507734, 0.20022017], '53302174564.png': [0.1898912, 0.25235552, 0.20480299], '16727646516.png': [0.17126116, 0.17950702, 0.18890527], '17226113690.png': [0.17103532, 0.22894806, 0.19648491]}
